id,name,category
2552,乒乓糯米糍,4
2553,桔普茶,4
2554,蹄膀,4
2555,葵花子,4
2556,蜜枣核,4
2557,罗非鱼,4
2558,山东煎饼,4
2559,猪肉,4
2560,彩虹糖,4
2561,蓝莓,4
2562,生肉,4
2563,公丁香,4
2564,基围虾壳,4
2565,烘山芋皮,4
2566,烧鸡,4
2567,老豆腐,4
2568,菠萝蜜肉,4
2569,梨核,4
2570,青豆萁,4
2571,馄饨皮,4
2572,木瓜籽,4
2573,葵花子壳,4
2574,生菜,4
2575,鸡屁股,4
2576,话梅核,4
2577,甜芦粟,4
2578,寿司,4
2579,豆腐花,4
2580,鱼豆腐,4
2581,面团,4
2582,干香菇,4
2583,腊肉,4
2584,饭团,4
2585,干蘑菇,4
2586,鸡翅骨,4
2587,莴笋,4
2588,虾线,4
2589,酸菜鱼,4
2590,酸菜,4
2591,梅干菜扣肉,4
2592,提拉米苏,4
2593,汉堡包,4
2594,大龙虾肉,4
2595,蛋白粉,4
2596,鸡腿菇,4
2597,鸡腿骨,4
2598,兰花豆,4
2599,香榧子,4
2600,生煎包,4
2601,煲仔饭,4
2602,锅贴,4
2603,芥末,4
2604,鱼肠,4
2605,鱼泡,4
2606,鸭肠,4
2607,黄桃,4
2608,陈皮梅,4
2609,西梅,4
2610,栀子花,4
2611,兰州拉面,4
2612,芦荟,4
2613,素鸡,4
2614,蒜瓣皮,4
2615,玫瑰,4
2616,烧卖,4
2617,牛肉煎包,4
2618,雪花蟹壳,4
2619,松果,4
2620,柠檬片,4
2621,干柠檬片,4
2622,润喉糖,4
2623,香芋派,4
2624,冰粉,4
2625,薄荷糖,4
2626,植物奶油,4
2627,树莓,4
2628,蔓越莓,4
2629,双皮奶,4
2630,蛋黄派,4
2631,马卡龙,4
2632,香干,4
2633,抹茶粉,4
2634,红枣干,4
2635,黑椒酱,4
2636,豆腐乳,4
2637,腐乳,4
2638,蚯蚓,4
2639,桃胶,4
2640,黄鱼,4
2641,墨鱼,4
2642,黑鱼,4
2643,菠菜,4
2644,凉皮,4
2645,辣椒酱,4
2646,辣酱,4
2647,干荔枝,4
2648,夏威夷果肉,4
2649,豆腐脑,4
2650,金银花,4
2651,鱿鱼条,4
2652,乌贼,4
2653,熟蛋黄,4
2654,绿豆渣,4
2655,包子馅,4
2656,可乐鸡翅,4
2657,辣椒油,4
2658,青菜叶,4
2659,仙草,4
2660,乌梅,4
2661,蛋筒,4
2662,西柚,4
2663,生姜皮,4
2664,白色恋人饼干,4
2665,茉莉花,4
2666,荔枝叶,4
2667,甜筒,4
2668,圣代,4
2669,竹叶,4
2670,秋葵,4
2671,当归片,4
2672,豆腐皮,4
2673,香肠,4
2674,香肠衣,4
2675,百香果籽,4
2676,冒菜,4
2677,菱角,4
2678,菱角皮,4
2679,蛋黄酱,4
2680,兔头骨,4
2681,蜗牛壳,4
2682,蜘蛛丝,4
2683,罐头食品,4
2684,橙子籽,4
2685,榴莲瓢,4
2686,呕吐物,4
2687,茶叶蛋,4
2688,蛏子肉,4
2689,铁板鱿鱼,4
2690,鸡胸肉,4
2691,鸭胸,4
2692,腊肠,4
2693,印度飞饼,4
2694,飞饼皮,4
2695,德国香肠,4
2696,烤肠,4
2697,台湾香肠,4
2698,肉肠,4
2699,提子,4
2700,提子皮,4
2701,荷包蛋,4
2702,青柠檬,4
2703,柠檬籽,4
2704,蛋炒饭,4
2705,跳跳糖,4
2706,海蜇皮,4
2707,当归,4
2708,鲍鱼肉,4
2709,赖尿虾壳,4
2710,皮皮虾,4
2711,豆瓣酱,4
2712,金桔,4
2713,金桔籽,4
2714,哈密瓜皮,4
2715,白米虾壳,4
2716,肉皮,4
2717,大头虾,4
2718,枯萎花朵,4
2719,毛豆梗,4
2720,圣女果,4
2721,豆苗,4
2722,草头,4
2723,培根,4
2724,QQ糖,4
2725,豆油,4
2726,种子,4
2727,吐司,4
2728,仓鼠粮,4
2729,棉花糖,4
2730,贡菊,4
2731,蜜饯核,4
2732,河粉,4
2733,泡椒鸡爪,4
2734,泡椒,4
2735,辣锅巴,4
2736,薏米,4
2737,小米椒,4
2738,蝉蛹,4
2739,湿香菇,4
2740,干粉条,4
2741,甜酸酱,4
2742,海鲜酱,4
2743,猪耳朵,4
2744,紫菜,4
2745,茄子皮,4
2746,菜饭,4
2747,兔子骨头,4
2748,兰花豆壳,4
2749,沙琪玛,4
2750,牛鞭,4
2751,牛蒡,4
2752,豆汁,4
2753,烤麸,4
2754,肥牛片,4
2755,奶糕,4
2756,冰糖葫芦,4
2757,中药材,4
2758,番茄炒蛋,4
2759,米粉,4
2760,蝉,4
2761,冷面,4
2762,杏仁壳,4
2763,人参,4
2764,话梅干,4
2765,火锅调料,4
2766,川崎火锅调料,4
2767,蜻蜓,4
2768,芝麻糊,4
2769,牡丹虾,4
2770,鱼香肉丝,4
2771,叉烧包,4
2772,奶黄包,4
2773,肠粉,4
2774,凤爪,4
2775,盐酥鸡,4
2776,凉拌黄瓜,4
2777,西红柿炒鸡蛋,4
2778,干炒牛河,4
2779,炒米粉,4
2780,金华火腿,4
2781,水果茶渣,4
2782,花苗,4
2783,参片,4
2784,红参片,4
2785,炼乳,4
2786,沙拉,4
2787,青团,4
2788,菊花,4
2789,馅饼,4
2790,鸭脖骨头,4
2791,奥利奥饼干,4
2792,可降解猫砂,4
2793,千张包,4
2794,昆虫尸体,4
2795,黑芝麻汤团,4
2796,肉松,4
2797,鱼松,4
2798,鱼子酱,4
2799,河豚,4
2800,柿子,4
2801,黄泥螺,4
2802,鸭蛋,4
2803,咸蛋白,4
2804,培养基,4
2805,小黄鱼,4
2806,西柚皮,4
2807,南瓜子,4
2808,瓜子肉,4
2809,辣子鸡,4
2810,水煮鱼,4
2811,鸡翅骨头,4
2812,板栗,4
2813,糖炒栗子壳,4
2814,花生碎,4
2815,蔬菜沙拉,4
2816,水果沙拉,4
2817,生鱼片,4
2818,海鲜饭,4
2819,罗汉果,4
2820,酱油饭,4
2821,虾仁,4
2822,虾仁馄饨,4
2823,蚕宝宝,4
2824,无花果壳,4
2825,蟹肉棒,4
2826,冰糖,4
2827,红糖,4
2828,五花肉,4
2829,鲅鱼水饺,4
2830,小汤圆,4
2831,羊角面包,4
2832,贝果,4
2833,西米,4
2834,红豆沙,4
2835,鸭腿骨,4
2836,梅干菜,4
2837,梅干菜烧肉,4
2838,蹄筋,4
2839,鸭胗,4
2840,鸡胗,4
2841,鸡内脏,4
2842,鸭内脏,4
2843,鹅翅,4
2844,鹅翅骨,4
2845,鹌鹑,4
2846,鹌鹑蛋,4
2847,鹌鹑蛋壳,4
2848,高邮咸蛋,4
2849,乌骨鸡,4
2850,鳗鱼,4
2851,黄鳝,4
2852,黄鳝骨头,4
2853,鳝片,4
2854,宫保鸡丁,4
2855,芸豆,4
2856,苦瓜皮,4
2857,西葫芦皮,4
2858,牡丹花,4
2859,水仙花,4
2860,文竹,4
2861,蔷薇花,4
2862,米线,4
2863,甜趣饼干,4
2864,咸趣饼干,4
2865,魔芋,4
2866,墨鱼丸,4
2867,虾球,4
2868,鲜虾丸,4
2869,芝士丸,4
2870,贡丸,4
2871,虾饺,4
2872,沉香茶,4
2873,杨枝甘露,4
2874,脆皮甜筒,4
2875,南瓜,4
2876,百合,4
2877,拌面,4
2878,狮子头,4
2879,甘栗,4
2880,牛心菜,4
2881,卷心菜,4
2882,辣白菜,4
2883,烤五花肉,4
2884,酸辣粉,4
2885,蒜苗,4
2886,海棠花,4
2887,杜鹃花,4
2888,龙利鱼,4
2889,红烧肉,4
2890,海参,4
2891,鱼丸,4
2892,麻椒,4
2893,美芹,4
2894,水芹,4
2895,燕窝,4
2896,小杨生煎,4
2897,大排骨头,4
2898,冰淇淋脆筒,4
2899,谷子皮,4
2900,高粱皮,4
2901,辣木籽,4
2902,咖喱,4
2903,海瓜子,4
2904,甲壳虫,4
2905,腐竹,4
2906,绿豆粉丝,4
2907,宝宝辅食泥,4
2908,苹果泥,4
2909,葱末,4
2910,姜末,4
2911,桂花,4
2912,华夫,4
2913,莲子,4
2914,莲子皮,4
2915,莲藕,4
2916,藕夹,4
2917,糖藕,4
2918,蒜泥,4
2919,黑芝麻糊,4
2920,藕粉,4
2921,金鱼,4
2922,蝴蝶兰,4
2923,蝴蝶酥,4
2924,君子兰,4
2925,奥尔良鸡翅,4
2926,鸡腿汉堡,4
2927,鸡块,4
2928,烟熏三文鱼,4
2929,银鳕鱼,4
2930,熏鱼,4
2931,油炸翅尖,4
2932,莲芯,4
2933,黑布林,4
2934,可爱多甜筒,4
2935,干贝,4
2936,三文鱼刺身,4
2937,金枪鱼刺身,4
2938,油麦菜,4
2939,咸肉,4
2940,墨鱼饭,4
2941,奶酪火锅锅底,4
2942,花菜,4
2943,花椰菜,4
2944,伊丽莎白瓜,4
2945,伊丽莎白瓜皮,4
2946,伊丽莎白瓜籽,4
2947,汤渣,4
2948,五谷杂粮,4
2949,五香豆,4
2950,莲蓬,4
2951,鲳鱼,4
2952,西瓜,4
2953,肉泥,4
2954,白菜,4
2955,磨牙棒,4
2956,热干面,4
2957,热干粉,4
2958,德芙巧克力,4
2959,烤肉,4
2960,大盘鸡,4
2961,炒酸奶,4
2962,臭干子,4
2963,炸火腿肠,4
2964,小米粥,4
2965,奶茶里的爆珠,4
2966,喜茶里的红柚果粒,4
2967,奶茶里面的红豆,4
2968,黑森林蛋糕,4
2969,喜茶里的芋圆波波,4
2970,喜茶里的脆波波,4
2971,巧克力慕斯蛋糕,4
2972,甲仙芋头奶茶里的芋头,4
2973,黑糖粉圆鲜奶里的粉圆,4
2974,肥牛饭,4
2975,芒果慕斯,4
2976,草莓慕斯,4
2977,奶茶里的布丁,4
2978,一芳水果茶里的水果,4
2979,柠檬养乐多里的柠檬,4
2980,甘蔗马蹄露里的马蹄果肉,4
2981,CoCo的青稞,4
2982,烤鱼,4
2983,红豆汤,4
2984,鸡蛋炒饭,4
2985,扬州炒饭,4
2986,烤肉筋,4
2987,烤肉串,4
2988,烤腰子,4
2989,绿豆汤,4
2990,巧克力派,4
2991,草莓派,4
2992,芒果大福,4
2993,草莓大福,4
2994,烤面筋,4
2995,红豆派,4
2996,蟑螂腿,4
2997,芒果捞,4
2998,洋葱,4
2999,蒜头皮,4
3000,玉米,4
3001,螺狮粉,4
3002,豇豆,4
3003,鱼皮,4
3004,豌豆,4
3005,鱼鳔,4
3006,泡芙,4
3007,青梅核,4
3008,竹笋壳,4
3009,竹笋皮,4
3010,芦笋,4
3011,包菜,4
3012,摘掉的菜叶子,4
3013,珍珠奶茶里的珍珠,4
3014,珍珠奶茶里的仙草,4
3015,鲜芋仙里的芋头,4
3016,泡椒凤爪的鸡骨头,4
3017,马铃薯,4
3018,马铃薯皮,4
3019,空心菜梗,4
3020,绿鲜知,4
3021,泡菜,4
3022,青萝卜,4
3023,包子皮,4
3024,披萨皮,4
3025,汉堡中的面包,4
3026,肉包,4
3027,冰火菠萝油,4
3028,干米粉,4
3029,国企大米,4
3030,QQ软糖,4
3031,濑尿虾壳,4
3032,枇杷皮,4
3033,整只粽子,4
3034,整只小龙虾,4
3035,去黄龙虾头,4
3036,龙虾壳,4
3037,龙虾肉,4
3038,龙虾黄,4
3039,猪肉脯,4
3040,药材,4
3041,生方便面,4
3042,豆渣,4
3043,毛豆结,4
3044,过期奶粉,4
3045,过期燕麦片,4
3046,脱排油烟机油渣,4
3047,未经泡过的茶叶,4
3048,泡面调料,4
3049,槟榔皮,4
3050,长生果壳,4
3051,三合一咖啡,4
3052,芭蕉叶,4
3053,熟方便面,4
3054,风干食品,4
3055,阿尔卑斯糖,4
3056,晾干的柚子皮,4
3057,过期芝士,4
3058,加工类食品,4
3059,三文鱼皮,4
3060,萝卜的叶子,4
3061,男生送的花,4
3062,猫零食,4
3063,过期兔粮,4
3064,剩草,4
3065,叫花鸡,4
3066,糯米糍,4
3067,干枯玫瑰花,4
3068,花生米,4
3069,酱汁,4
3070,鸡,4
3071,残花,4
3072,干花生皮,4
3073,落叶残花,4
3074,担担面,4
3075,人造奶油,4
3076,咖啡,4
3077,瓜子花生壳,4
3078,牛,4
3079,干枯花,4
3080,花生的壳,4
3081,面包干,4
3082,罐头食品的内容物,4
3083,草,4
3084,米,4
3085,落叶,4
3086,过期面包,4
3087,炒面,4
3088,瓜,4
3089,生米,4
3090,速冻饺子,4
3091,饺子,4
3092,草皮,4
3093,花草,4
3094,青草,4
3095,草药,4
3096,方便面,4
3097,各类过期食品,4
3098,菜花,4
3099,菜籽,4
3100,食品,4
3101,白菜叶,4
3102,包菜叶子,4
3103,菜根,4
3104,菜根菜头,4
3105,菜梗,4
3106,湿花生壳,4
3107,水煮花生壳,4
3108,煮花生壳,4
3109,食物,4
3110,变质冷面,4
3111,蔗糖,4
3112,菜叶子,4
3113,饭,4
3114,剩菜饭,4
3115,菜梗菜叶,4
3116,发霉食物,4
3117,过期食物,4
3118,变质米饭,4
3119,湿花生,4
3120,奶油蛋糕,4
3121,蛋,4
3122,风味蛋糕,4
3123,面,4
3124,泡面,4
3125,水果蛋糕,4
3126,蔬果,4
3127,蔬菜水果皮,4
3128,水果茶,4
3129,水果脆,4
3130,水果果肉,4
3131,过期面粉,4
3132,湿面粉,4
3133,花,4
3134,叶,4
3135,白煮蛋壳,4
3136,奇趣蛋,4
3137,臭鸡蛋,4
3138,果肉,4
3139,饼干渣,4
3140,过期饼干,4
3141,艾叶,4
3142,花叶,4
3143,枯叶,4
3144,绿叶,4
3145,桑叶,4
3146,烟叶,4
3147,米虫,4
3148,蛤蜊肉,4
3149,狗肉,4
3150,骨肉相连,4
3151,贝壳肉,4
3152,过期的咖啡,4
3153,多肉,4
3154,腐肉,4
3155,鸡蛋蛋壳,4
3156,生的鸡蛋壳,4
3157,熟鸡蛋,4
3158,鸡肝,4
3159,鸡骨,4
3160,过期牛肉干,4
3161,冷冻食品,4
3162,残枝,4
3163,干瓜子壳,4
3164,绿茶瓜子,4
3165,西瓜子壳,4
3166,地瓜皮,4
3167,瓜果壳,4
3168,瓜果皮,4
3169,瓜果皮核,4
3170,瓜壳,4
3171,瓜果蔬菜,4
3172,金针菜,4
3173,豆腐渣,4
3174,鲍鱼,4
3175,死鱼,4
3176,食材废料,4
3177,花卉植物,4
3178,中药药渣,4
3179,鸭,4
3180,猪,4
3181,羊肉,4
3182,豆类,4
3183,肉蛋加工食品,4
3184,根茎蔬菜,4
3185,谷物,4
3186,肉蛋,4
3187,绿叶菜,4
3188,家养绿植,4
3189,水果茎枝,4
3190,肉干,4
3191,椰子肉,4
3192,葡萄枝,4
3193,枝叶,4
3194,冲泡饮料,4
3195,火锅汤底,4
3196,碎骨,4
3197,鱼骨,4
3198,糕饼,4
3199,新奇士橙,4
3200,葡萄,4
3201,芒果,4
3202,柚子,4
3203,桔柑,4
3204,甜瓜,4
3205,樱桃,4
3206,车厘子,4
3207,山竹,4
3208,牛油果,4
3209,菠萝蜜,4
3210,蒜,4
3211,萝卜,4
3212,毛豆,4
3213,兔肉,4
3214,螃蟹,4
3215,龙虾,4
3216,生蚝,4
3217,淀粉,4
3218,黑豆,4
3219,大豆,4
3220,高粱,4
3221,火腿,4
3222,乳制品,4
3223,瓜皮果壳,4
3224,花卉绿植,4
3225,蕃茄酱,4
3226,腐烂蔬菜,4
3227,蔬菜皮,4
3228,蔬菜瓜果皮,4
3229,瓜皮果皮,4
3230,烂蔬菜,4
3231,厨余果皮,4
3232,蔬菜茎叶,4
3233,蔬菜果皮,4
3234,柚子果肉,4
3235,废弃的树叶,4
3236,废树叶,4
3237,废弃树叶,4
3238,家庭盆栽废弃的树叶,4
3239,盆栽的废弃树叶,4
3240,花草树叶,4
3241,家庭盆栽树叶,4
3242,烂树叶,4
3243,盆栽废弃树叶,4
3244,熟玉米棒,4
3245,玉米杆,4
3246,玉米穗,4
3247,玉米心,4
3248,死掉的多肉植物,4
3249,植物,4
3250,生鸡,4
3251,鸡翅膀,4
3252,鸡翅膀的骨头,4
3253,鸡骨棒,4
3254,鸡骨架,4
3255,香瓜子壳,4
3256,瓜皮,4
3257,烂菜叶,4
3258,芹菜叶,4
3259,蔬菜叶,4
3260,烂叶子,4
3261,植物叶子,4
3262,火锅,4
3263,药渣,4
3264,中药,4
3265,鸭血,4
3266,鸡鸭鱼,4
3267,鸭子,4
3268,死鸭子,4
3269,烂猪肉,4
3270,手撕猪肉,4
3271,内脏,4
3272,鱼鳞鱼肠,4
3273,黑猪,4
3274,熟虾壳,4
3275,生猪肉,4
3276,虾仁壳,4
3277,虾条,4
3278,蟹虾壳,4
3279,绿植,4
3280,家庭花卉,4
3281,树枝叶,4
3282,三文鱼披萨,4
3283,带鱼骨头,4
3284,桔子,4
3285,饲料,4
3286,废中药材,4
3287,干红枣,4
3288,桔,4
3289,烂苹果,4
3290,苹果果核,4
3291,苹果屑,4
3292,苹果壳,4
3293,苹果杍,4
3294,烂香蕉,4
3295,香蕉片,4
3296,吃剩下的葡萄杆,4
3297,葡萄柄,4
3298,葡萄藤,4
3299,山竹皮,4
3300,菠萝干,4
3301,晒干的柚子皮,4
3302,槟榔壳,4
3303,牛油果壳,4
3304,葱蒜,4
3305,大蒜,4
3306,马铃薯片,4
3307,丝瓜瓤,4
3308,球生菜,4
3309,烂黄瓜,4
3310,螃蟹肉,4
3311,死螃蟹,4
3312,蟹,4
3313,蟹壳,4
3314,三文鱼片,4
3315,绿豆芽,4
3316,过期芝麻酱,4
3317,炒板栗,4
3318,盆栽,4
3319,毛毛虫,4
3320,死昆虫,4
3321,盆栽树叶,4
3322,饭菜,4
3323,饭汁,4
3324,馊饭,4
3325,废植物,4
3326,盆栽植物,4
3327,水培植物,4
3328,死掉的植物,4
3329,粽子,4
3330,隔夜蔬菜,4
3331,剩饭剩菜,4
3332,火锅蘸酱,4
3333,干药渣,4
3334,中药渣渣,4
3335,剩饭菜,4
3336,残渣剩饭,4
3337,中药残渣,4
3338,中药药材,4
3339,鸡鸭骨头,4
3340,动物废弃内脏,4
3341,家禽内脏,4
3342,鲜虾条,4
3343,干药材,4
3344,鱼的内脏,4
3345,猫饲料,4
3346,冬枣核,4
3347,果核,4
3348,干蟹壳,4
3349,雪蟹蟹壳,4
3350,扇贝,4
3351,月饼,4
3352,饭菜渣,4
3353,剩余饭菜,4
3354,青菜皮,4
3355,长生果,4
3356,干果,4
3357,小金鱼,4
3358,青菜杆,4
3359,鸡腿骨头,4
3360,干树枝,4
3361,枯树枝,4
3362,废弃的树枝,4
3363,牛排骨,4
3364,猪排骨,4
3365,排骨骨头,4
3366,小排骨头,4
3367,排骨的骨头,4
3368,菜渣,4
3369,鲜肉月饼,4
3370,小排,4
3371,炸鸡腿,4
3372,马肉,4
3373,鱼干,4
3374,桂圆,4
3375,肋排,4
3376,奶片,4
3377,番薯,4
3378,莲雾,4
3379,牛杂,4
3380,馄饨,4
3381,水饺,4
3382,干货,4
3383,糕点,4
3384,牛尾,4
3385,海鲜,4
3386,调味品,4
3387,榴莲干,4
3388,琼脂,4
3389,鸡胸,4
3390,粮食,4
3391,地皮菜,4
3392,猪头肉,4
3393,枯萎的鲜花,4
3394,西洋参,4
3395,猪油,4
3396,落花生,4
3397,橘皮,4
3398,菜椒,4
3399,猪脚,4
3400,猪脑,4
3401,珍珠米,4
3402,枇杷叶,4
3403,麦子,4
3404,小麦粉,4
3405,大猪蹄子,4
3406,猪蹄子,4
3407,鸡爪,4
3408,桂圆干壳,4
3409,桂圆皮,4
3410,过期糕点,4
3411,营养琼脂,4
3412,宠物粮食,4
3413,过期的粮食,4
3414,糖炒栗子,4
3415,泡过的枸杞子,4
3416,芝士片,4
3417,牛蛙骨头,4
3418,干橘子皮,4
3419,虾酱,4
3420,绿豆刨冰,4
3421,分心木,4
3422,黑米,4
3423,生姜渣,4
3424,涪陵榨菜,4
3425,豆角,4
3426,牛腩,4
3427,番茄牛肉,4
3428,西冷牛排,4
3429,蒜末,4
3430,甜辣炒年糕,4
3431,白芝麻,4
3432,糍耙,4
3433,晴王葡萄,4
3434,拔丝苹果,4
3435,拔丝香蕉,4
3436,蟹粉,4
3437,蟹膏,4
3438,惠灵顿牛排,4
3439,腊味糯米饭,4
3440,蒜蓉,4
3441,黑胡椒粉,4
3442,麻油鸡,4
3443,姜丝,4
3444,烟熏肉,4
3445,可丽饼,4
3446,鸡肉丝,4
3447,辣炒年糕,4
3448,韩式辣酱,4
3449,黄豆芽,4
3450,蒸蛋,4
3451,带鱼,4
3452,蜜汁叉烧,4
3453,奶酪蛋糕,4
3454,蛋饺,4
3455,香辣蟹,4
3456,天妇罗,4
3457,尖椒,4
3458,煎饺,4
3459,茼蒿,4
3460,北极贝,4
3461,速溶咖啡粉末,4
3462,竹筒饭,4
3463,意面,4
3464,油面筋,4
3465,鱼面筋,4
3466,爆鱼,4
3467,走油肉,4
3468,香菇滑鸡饭,4
3469,野草,4
3470,野花,4
3471,荠菜,4
3472,威化饼干,4
3473,夹心饼干,4
3474,香肠面包,4
3475,肉松面包,4
3476,芝士面包,4
3477,太阳花,4
3478,手撕面包,4
3479,法棍,4
3480,粉条,4
3481,凯撒色拉,4
3482,鸡肉色拉,4
3483,韩国拌饭,4
3484,生巧克力,4
3485,巧克力薯片,4
3486,海草,4
3487,焗土豆,4
3488,紫甘蓝,4
3489,人参果,4
3490,雪莲果,4
3491,地瓜,4
3492,黄泥螺壳,4
3493,糟毛豆,4
3494,鲥鱼,4
3495,狮鱼刺身,4
3496,冰草,4
3497,黑虎虾,4
3498,慕斯蛋糕,4
3499,萝卜糕,4
3500,豉汁凤爪,4
3501,萝卜酥,4
3502,北极虾,4
3503,鲜花梗,4
3504,金铃子,4
3505,麻球,4
3506,糍饭糕,4
3507,蒸饺,4
3508,牛奶糖,4
3509,椰子糖,4
3510,水果软糖,4
3511,火锅年糕,4
3512,澳梅,4
3513,洋甘菊,4
3514,核桃仁,4
3515,剩饭,4
3516,咸鸭蛋,4
3517,兔头,4
3518,葫芦,4
3519,烧麦,4
3520,秦椒,4
3521,麻辣香锅,4
3522,拉面,4
3523,向日葵,4
3524,向日葵花,4
3525,花朵,4
3526,花束,4
3527,宽粉,4
3528,牛奶,4
3529,百香果,4
3530,炒花生,4
3531,炒饭,4
3532,坚果核,4
3533,KFC圆筒冰淇淋,4
3534,红枣皮,4
3535,蘸料,4
3536,雪糕,4
3537,豆卷,4
3538,洋芋,4
3539,紫薯,4
3540,妃子笑壳,4
3541,果核干,4
3542,玉米棒子,4
3543,泡脚粉,4
3544,糟毛豆壳,4
3545,发霉的食物,4
3546,水产,4
3547,水产加工食品,4
3548,调料,4
3549,沥干的火锅汤底,4
3550,粉末类食品,4
3551,水果果皮,4
3552,果实,4
3553,烂杨梅,4
3554,熟葵花籽壳,4
3555,硬果实,4
3556,水果核,4
3557,洋参,4
3558,烂桃子,4
3559,小葡萄,4
3560,丝瓜络,4
3561,鸽子骨头,4
3562,干锅鸡,4
3563,凉糕,4
3564,驴打滚,4
3565,甜甜圈,4
3566,枯萎的植物,4
3567,夹竹桃,4
3568,豆壳,4
3569,玉米核,4
3570,杏子,4
3571,玉米片,4
3572,奶糖,4
3573,茭白壳,4
3574,烤乳鸽,4
3575,油炸食物,4
3576,酸奶,4
3577,药渣子,4
3578,河虾壳,4
3579,干茶叶,4
3580,花卷,4
3581,葱油拌面,4
3582,奶油小方,4
3583,小馄饨,4
3584,砂锅馄饨,4
3585,卤蛋,4
3586,蛋皮,4
3587,咸菜肉丝,4
3588,带核水果,4
3589,西兰花头,4
3590,竹笋外壳,4
3591,大麦茶,4
3592,水果枝叶,4
3593,葵花皮,4
3594,咖啡面包,4
3595,毛豆节壳,4
3596,豆子,4
3597,龙眼核,4
3598,青柠,4
3599,小青橘,4
3600,菜,4
3601,橙,4
3602,喝过的茶叶,4
3603,肉松卷,4
3604,银杏壳,4
3605,甜芦粟渣,4
3606,千层蛋糕,4
3607,蓝莓蛋糕,4
3608,Mcake,4
3609,华夫饼,4
3610,烧鸭,4
3611,烧鸭饭,4
3612,鳕鱼酥,4
3613,眼肉牛排,4
3614,银鳕鱼骨头,4
3615,牛腱肉,4
3616,咖喱牛腩,4
3617,虾泥,4
3618,麻薯面包,4
3619,巧克力慕斯,4
3620,面包糠,4
3621,虎皮卷,4
3622,十三香调料,4
3623,澳洲牛肉,4
3624,红丝绒蛋糕,4
3625,鸭舌碎骨,4
3626,鸭架骨,4
3627,金枪鱼披萨,4
3628,夏威夷披萨,4
3629,奥尔良烤鸡,4
3630,阿华田巧克力酱,4
3631,巧克力可丽饼,4
3632,榛子酱,4
3633,珍珠奶茶冰淇淋,4
3634,m&m冰淇淋,4
3635,汤包,4
3636,彩椒,4
3637,鲜虾水饺,4
3638,韭菜水饺,4
3639,三鲜水饺,4
3640,白菜猪肉水饺,4
3641,皮蛋瘦肉粥,4
3642,香菇鸡肉粥,4
3643,窝窝头,4
3644,红茶渣,4
3645,绿茶渣,4
3646,奥利奥酸奶蛋糕,4
3647,冰糕,4
3648,巧克力厚片,4
3649,金钩虾,4
3650,灌汤蒸饺,4
3651,五丁包,4
3652,千层油糕,4
3653,三丁包,4
3654,豆腐皮包,4
3655,笋肉汤包,4
3656,松子烧卖,4
3657,旺旺仙贝,4
3658,烤鸭皮,4
3659,水果黄瓜,4
3660,煎三文鱼,4
3661,煎鳕鱼,4
3662,郁金香,4
3663,蟹脚,4
3664,生黄豆壳,4
3665,天津大麻花,4
3666,柑橘,4
3667,狗不理包子,4
3668,香草千层蛋糕,4
3669,咖喱牛腩饭,4
3670,咖喱牛肉粉丝,4
3671,牛里脊,4
3672,北极甜虾,4
3673,南极犬牙鱼扒,4
3674,鲑鱼尾肉,4
3675,小章鱼,4
3676,比目鱼片,4
3677,墨鱼仔,4
3678,秋刀鱼,4
3679,海带结,4
3680,牡蛎肉,4
3681,红海蜇头,4
3682,海蜇丝,4
3683,辽参,4
3684,生虾仁,4
3685,冰鲜黄鱼,4
3686,阿波罗火腿,4
3687,色拉米肠,4
3688,鳗蒲烧,4
3689,白玉卷,4
3690,半熟芝士蛋糕,4
3691,轻乳酪芝士蛋糕,4
3692,芒果班戟,4
3693,咖喱炒酱,4
3694,金钱菇,4
3695,松茸,4
3696,卡士原态酪乳,4
3697,黄金糕,4
3698,蛋黄流沙包,4
3699,速冻薯条,4
3700,西州蜜瓜,4
3701,南美白对虾,4
3702,核桃蛋糕,4
3703,枣泥包,4
3704,云吞,4
3705,云吞面,4
3706,大馄饨,4
3707,枣泥糕,4
3708,山楂糕,4
3709,山楂核,4
3710,红烧大排,4
3711,海蛎肉,4
3712,六月黄（螃蟹）,4
3713,土豆炖牛腩,4
3714,杏鲍菇,4
3715,小鸡炖蘑菇,4
3716,猪肉炖粉条,4
3717,花螺肉,4
3718,牛展,4
3719,黄鱼皮,4
3720,椒盐牛蛙,4
3721,半熟巧克力,4
3722,砂锅粉丝煲,4
3723,藕粉丸子,4
3724,盐烧芝士蛋糕,4
3725,洋果子,4
3726,胡萝卜蛋糕,4
3727,香橙玛芬,4
3728,法式焦糖布丁,4
3729,虾蛄,4
3730,尤加利叶,4
3731,虾米皮,4
3732,温泉蛋,4
3733,荞麦冷面,4
3734,肉饼,4
3735,夏黑葡萄,4
3736,即食燕麦片,4
3737,香煎银鳕鱼,4
3738,死蟑螂,4
3739,菠萝叶子,4
3740,手撕麻花,4
3741,死掉的仓鼠,4
3742,死老鼠,4
3743,蓝莓酱,4
3744,草莓酱,4
3745,红毛丹,4
3746,红毛丹壳,4
3747,雪蟹腿,4
3748,大麦茶渣,4
3749,薏仁,4
3750,菱角壳,4
3751,鲜枣,4
3752,酵母菌,4
3753,姑娘果,4
3754,菇娘果,4
3755,秸秆杯,4
3756,秸秆碗,4
3757,硬壳,8
3758,天天坚果包装袋,8
